21.033562 	 797928 
21.054863 	 802139 
21.055325 	 787470 
21.076195 	 802388 
21.076658 	 787470 
21.077120 	 952431 
21.097528 	 802388 
21.097992 	 787470 
21.098454 	 952431 
21.118862 	 802388 
21.119324 	 787710 
21.119787 	 952431 
21.120249 	 952431 
21.120712 	 952431 
21.121174 	 932394 
21.140196 	 802388 
21.140657 	 787710 
21.141121 	 952431 
21.141582 	 952431 
21.142046 	 952090 
21.142508 	 932067 
21.144705 	 1156804 
21.145166 	 1156804 
21.145630 	 1156804 
21.161530 	 802139 
21.161991 	 787470 
21.162455 	 952090 
21.162916 	 952431 
21.163378 	 952431 
21.163841 	 932067 
21.166039 	 1156804 
21.166500 	 1156804 
21.166962 	 1157294 
21.169159 	 1154662 
21.169622 	 1154161 
21.204283 	 707085 
21.225992 	 1271973 
21.247787 	 697352 
21.269583 	 686057 
21.274609 	 1111236 
21.275070 	 1111700 
21.275534 	 1111236 
21.278862 	 875308 
21.279325 	 924505 
21.289530 	 825578 
21.289991 	 810481 
21.290453 	 833745 
21.290916 	 833491 
21.295788 	 1150168 
21.296249 	 1150665 
21.300196 	 825835 
21.300657 	 810728 
21.310862 	 825835 
21.311325 	 810481 
21.311787 	 833491 
21.312250 	 833491 
21.312712 	 833491 
21.317568 	 1154161 
21.318029 	 1154662 
21.321529 	 890552 
21.321991 	 873010 
21.332195 	 825835 
21.332659 	 810481 
21.333120 	 833491 
21.333582 	 833745 
21.335779 	 1154662 
21.336243 	 1124868 
21.339363 	 1154662 
21.339827 	 1124868 
21.342863 	 969092 
21.343325 	 948355 
21.353529 	 875308 
21.353991 	 900160 
21.354454 	 899863 
21.354916 	 900160 
21.357113 	 1154161 
21.357574 	 1125344 
21.360697 	 1154662 
21.361158 	 1125344 
21.361622 	 1156804 
21.364195 	 1038339 
21.364658 	 1067402 
21.374863 	 978070 
21.375324 	 978070 
21.375788 	 978070 
21.376249 	 978070 
21.378447 	 1154161 
21.378908 	 1124868 
21.382030 	 1154161 
21.382492 	 1124868 
21.385529 	 969445 
21.385992 	 948355 
21.396196 	 1070746 
21.396658 	 1071165 
21.397120 	 1071165 
21.397583 	 1070746 
21.399780 	 1154161 
21.400242 	 1124868 
21.400415 	 1236295 
21.406862 	 847685 
21.407324 	 847685 
21.407787 	 847685 
21.408134 	 847685 
21.417528 	 978070 
21.417992 	 978070 
21.418453 	 978070 
21.418800 	 999885 
21.428196 	 717729 
21.428658 	 717729 
21.429121 	 717536 
21.429468 	 717536 
21.438862 	 978070 
21.439325 	 978070 
21.439787 	 978070 
21.440134 	 999885 
21.449530 	 767885 
21.449991 	 767885 
21.450453 	 754808 
21.450800 	 789915 
21.460196 	 978070 
21.460657 	 978420 
21.461121 	 978070 
21.461468 	 999519 
21.470861 	 816716 
21.471325 	 801532 
21.471786 	 824794 
21.472134 	 840163 
21.481529 	 1011625 
21.481991 	 988405 
21.482454 	 1017287 
21.482801 	 1041185 
21.492195 	 802388 
21.492659 	 787470 
21.493120 	 952431 
21.493467 	 973348 
21.502863 	 802139 
21.503325 	 787470 
21.503786 	 952431 
21.504135 	 973348 
21.513529 	 802388 
21.513990 	 787710 
21.514454 	 952431 
21.514801 	 973348 
21.524195 	 802388 
21.524658 	 787470 
21.525120 	 952431 
21.525467 	 973705 
21.534863 	 802139 
21.535324 	 787710 
21.535788 	 952431 
21.536135 	 973348 
21.545528 	 802388 
21.545992 	 787470 
21.546453 	 952431 
21.546801 	 973348 
21.556196 	 802139 
21.556658 	 787470 
21.557119 	 952431 
21.557468 	 973348 
21.566862 	 802388 
21.567324 	 787710 
21.567787 	 952431 
21.568134 	 973348 
21.577528 	 802388 
21.577991 	 787470 
21.578453 	 952431 
21.578800 	 973705 
21.588196 	 802388 
21.588657 	 787710 
21.589121 	 952431 
21.589468 	 973348 
21.598862 	 802388 
21.599325 	 787470 
21.599787 	 952431 
21.600134 	 973348 
21.609529 	 802139 
21.609991 	 787470 
21.610455 	 952090 
21.610802 	 973348 
21.620195 	 802388 
21.620657 	 787710 
21.621120 	 952431 
21.621468 	 973348 
21.630861 	 802388 
21.631325 	 787470 
21.631786 	 952431 
21.632133 	 973705 
21.641529 	 802388 
21.641991 	 787710 
21.642454 	 952431 
21.642801 	 973348 
21.652195 	 802388 
21.652658 	 787470 
21.653120 	 952431 
21.653467 	 973348 
21.662863 	 802139 
21.663324 	 787470 
21.663788 	 952090 
21.664135 	 973348 
21.673529 	 802388 
21.673992 	 787470 
21.674454 	 952431 
21.674801 	 973348 
21.684195 	 802388 
21.684658 	 787470 
21.685120 	 952431 
21.685467 	 973705 
21.694862 	 802388 
21.695324 	 787710 
21.695787 	 952431 
21.696135 	 973348 
21.705528 	 802388 
21.705992 	 787470 
21.706453 	 952431 
21.706800 	 973348 
21.716196 	 802139 
21.716658 	 787470 
21.717121 	 952090 
21.717468 	 973348 
21.726862 	 802388 
21.727325 	 787470 
21.727787 	 952431 
21.728134 	 973348 
21.737530 	 802139 
21.737991 	 787470 
21.738453 	 952431 
21.738800 	 973705 
21.748196 	 802388 
21.748657 	 787710 
21.749121 	 952431 
21.749468 	 973348 
21.758862 	 802388 
21.759325 	 787470 
21.759787 	 952431 
21.760134 	 973348 
21.769529 	 802139 
21.769991 	 787470 
21.770454 	 952090 
21.770802 	 973348 
21.780195 	 802388 
21.780659 	 787470 
21.781120 	 952431 
21.781467 	 973348 
21.790863 	 802139 
21.791325 	 787470 
21.791786 	 952431 
21.792133 	 973705 
21.801529 	 802388 
21.801991 	 787710 
21.802454 	 952431 
21.802801 	 973348 
21.812195 	 802388 
21.812658 	 787470 
21.813120 	 952431 
21.813467 	 973705 
21.822863 	 802139 
21.823324 	 787470 
21.823788 	 952090 
21.824135 	 973348 
21.833529 	 802388 
21.833992 	 787470 
21.834454 	 952431 
21.834801 	 973348 
21.844196 	 802139 
21.844658 	 787470 
21.845119 	 952431 
21.845467 	 973705 
21.854862 	 802388 
21.855324 	 787710 
21.855787 	 952431 
21.856134 	 973348 
21.865528 	 802388 
21.865992 	 787470 
21.866453 	 952431 
21.866800 	 973705 
21.876196 	 802139 
21.876657 	 787470 
21.877121 	 952431 
21.877468 	 973348 
21.886862 	 802388 
21.887325 	 787470 
21.887787 	 952431 
21.888134 	 973348 
21.897530 	 802139 
21.897991 	 787470 
21.898453 	 952431 
21.898800 	 973705 
21.908195 	 802388 
21.908657 	 787710 
21.909121 	 952431 
21.909468 	 973348 
21.918861 	 802388 
21.919325 	 787470 
21.919786 	 952431 
21.920134 	 973705 
21.929529 	 802139 
21.929991 	 787710 
21.930454 	 952431 
21.930801 	 973348 
21.940195 	 802388 
21.940659 	 787470 
21.941120 	 952431 
21.941467 	 973348 
21.950863 	 802139 
21.951324 	 787470 
21.951786 	 952431 
21.952135 	 973348 
21.961529 	 802388 
21.961990 	 787710 
21.962454 	 952431 
21.962801 	 973348 
21.972195 	 802388 
21.972658 	 787470 
21.973120 	 952431 
21.973467 	 973705 
21.982862 	 802139 
21.983324 	 787710 
21.983788 	 952431 
21.984135 	 973348 
21.993528 	 802388 
21.993992 	 787470 
21.994453 	 952431 
21.994801 	 973348 
22.004196 	 802139 
22.004658 	 787470 
22.005121 	 952090 
22.005468 	 973348 
22.014862 	 802388 
22.015324 	 787710 
22.015787 	 952431 
22.016134 	 973348 
22.025528 	 802388 
22.025991 	 787470 
22.026453 	 952431 
22.026800 	 973705 
22.036196 	 802388 
22.036657 	 787710 
22.037121 	 952431 
22.037468 	 973348 
22.046862 	 802388 
22.047325 	 787470 
22.047787 	 952431 
22.048134 	 973348 
22.057529 	 802139 
22.057991 	 787470 
22.058455 	 952090 
22.058802 	 973348 
22.068195 	 802388 
22.068659 	 787470 
22.069120 	 952431 
22.069468 	 973348 
22.078861 	 802388 
22.079325 	 787470 
22.079786 	 952431 
22.080133 	 973705 
22.089529 	 802388 
22.089991 	 787710 
22.090454 	 952431 
22.090801 	 973348 
22.100195 	 802388 
22.100658 	 787470 
22.101120 	 952431 
22.101467 	 973348 
22.110863 	 802139 
22.111324 	 787470 
22.111788 	 952090 
22.112135 	 973348 
22.121529 	 802388 
22.121992 	 787470 
22.122454 	 952431 
22.122801 	 973348 
22.132196 	 802139 
22.132658 	 787470 
22.133120 	 952431 
22.133467 	 973705 
22.142862 	 802388 
22.143324 	 787710 
22.143787 	 952431 
22.144135 	 973348 
22.153528 	 802388 
22.153992 	 787470 
22.154453 	 952431 
22.154800 	 973348 
22.164196 	 802139 
22.164658 	 787470 
22.165121 	 952090 
22.165468 	 973348 
22.174862 	 802388 
22.175325 	 787470 
22.175787 	 952431 
22.176134 	 973348 
22.185530 	 802139 
22.185991 	 787470 
22.186453 	 952431 
22.186800 	 973705 
22.196196 	 802388 
22.196657 	 787710 
22.197121 	 952431 
22.197468 	 973348 
22.206861 	 802388 
22.207325 	 787470 
22.207787 	 952431 
22.208134 	 973705 
22.217529 	 802139 
22.217991 	 787470 
22.218454 	 952090 
22.218801 	 973348 
22.228195 	 802388 
22.228659 	 787470 
22.229120 	 952431 
22.229467 	 973348 
22.238863 	 802139 
22.239325 	 787470 
22.239786 	 952431 
22.240133 	 973705 
22.249529 	 802388 
