11.030563 	 355978 
11.051059 	 378923 
11.051521 	 375591 
11.072018 	 390138 
11.072480 	 386606 
11.072943 	 782689 
11.092976 	 402099 
11.093438 	 398348 
11.093901 	 830736 
11.113529 	 429434 
11.113992 	 425159 
11.114454 	 952431 
11.114917 	 952431 
11.115379 	 952431 
11.115842 	 932230 
11.134863 	 429398 
11.135325 	 425124 
11.135788 	 952260 
11.136250 	 952260 
11.136712 	 952431 
11.137175 	 932230 
11.137637 	 1156804 
11.138100 	 1156804 
11.138562 	 1156804 
11.156197 	 429398 
11.156658 	 425159 
11.157121 	 952431 
11.157583 	 952431 
11.158046 	 952431 
11.158508 	 932230 
11.158971 	 1156804 
11.159433 	 1156804 
11.159895 	 1157049 
11.160357 	 1128170 
11.160820 	 1159316 
11.161283 	 1159077 
11.177529 	 429398 
11.177992 	 425124 
11.178454 	 952431 
11.178917 	 952431 
11.179379 	 952260 
11.179841 	 932230 
11.180304 	 1157049 
11.180766 	 1156804 
11.181229 	 1156804 
11.181691 	 1127938 
11.182154 	 1159077 
11.182616 	 1159077 
11.183079 	 1159077 
11.183540 	 1159316 
11.184003 	 1159316 
11.184465 	 1159077 
11.184928 	 1159077 
11.185390 	 1159077 
11.198863 	 476080 
11.199326 	 470832 
11.199788 	 952260 
11.200250 	 952431 
11.200712 	 952431 
11.201175 	 932230 
11.201637 	 1156804 
11.202100 	 1156804 
11.202562 	 1156804 
11.202782 	 1190546 
11.203243 	 1154278 
11.203706 	 1154278 
11.204168 	 1154278 
11.204515 	 1185244 
11.213129 	 549955 
11.213592 	 542963 
11.214054 	 568263 
11.214401 	 575706 
11.223796 	 505862 
11.224258 	 499940 
11.224721 	 568263 
11.225068 	 575706 
11.234463 	 505862 
11.234924 	 499988 
11.235387 	 568324 
11.235734 	 575768 
11.245129 	 505862 
11.245591 	 499940 
11.246054 	 568324 
11.246401 	 575706 
11.255795 	 505862 
11.256258 	 499940 
11.256721 	 568263 
11.257068 	 575706 
11.266462 	 505862 
11.266925 	 499940 
11.267387 	 568263 
11.267735 	 575706 
11.277129 	 505862 
11.277592 	 499940 
11.278054 	 568263 
11.278401 	 575706 
11.287796 	 505862 
11.288259 	 499940 
11.288720 	 568324 
11.289067 	 575768 
11.298462 	 505862 
11.298924 	 499940 
11.299387 	 568324 
11.299734 	 575706 
11.309129 	 505862 
11.309591 	 499940 
11.310054 	 568263 
11.310401 	 575706 
11.319796 	 505862 
11.320258 	 499940 
11.320721 	 568263 
11.321068 	 575706 
11.330462 	 505862 
11.330925 	 499940 
11.331388 	 568263 
11.331735 	 575706 
11.341129 	 505862 
11.341592 	 499940 
11.342053 	 568324 
11.342402 	 575706 
11.351796 	 505812 
11.352258 	 499988 
11.352720 	 568324 
11.353067 	 575706 
11.362462 	 505862 
11.362925 	 499940 
11.363387 	 568263 
11.363734 	 575706 
11.373129 	 505862 
11.373591 	 499940 
11.374054 	 568263 
11.374401 	 575706 
11.383796 	 505862 
11.384258 	 499940 
11.384721 	 568263 
11.385068 	 575706 
11.394463 	 505862 
11.394925 	 499940 
11.395388 	 568263 
11.395735 	 575706 
11.405129 	 505862 
11.405591 	 499988 
11.406054 	 568324 
11.406401 	 575768 
11.415795 	 505862 
11.416258 	 499940 
11.416720 	 568263 
11.417068 	 575706 
11.426462 	 505862 
11.426925 	 499940 
11.427387 	 568263 
11.427734 	 575706 
11.437129 	 505862 
11.437592 	 499940 
11.438054 	 568263 
11.438401 	 575706 
11.447796 	 505862 
11.448258 	 499940 
11.448721 	 568263 
11.449068 	 575706 
11.458463 	 505862 
11.458925 	 499940 
11.459387 	 568324 
11.459734 	 575768 
11.469129 	 505862 
11.469591 	 499940 
11.470054 	 568324 
11.470401 	 575706 
11.479795 	 505862 
11.480258 	 499940 
11.480721 	 568263 
11.481068 	 575706 
11.490462 	 505862 
11.490925 	 499940 
11.491387 	 568263 
11.491735 	 575706 
11.501129 	 505862 
11.501592 	 499940 
11.502054 	 568263 
11.502401 	 575706 
11.511796 	 505862 
11.512259 	 499940 
11.512720 	 568324 
11.513067 	 575768 
11.522462 	 505862 
11.522924 	 499940 
11.523387 	 568324 
11.523734 	 575706 
11.533129 	 505862 
11.533591 	 499940 
11.534054 	 568263 
11.534401 	 575706 
11.543796 	 505862 
11.544258 	 499940 
11.544721 	 568263 
11.545068 	 575706 
11.554462 	 505862 
11.554925 	 499940 
11.555387 	 568263 
11.555735 	 575706 
11.565129 	 505862 
11.565592 	 499940 
11.566053 	 568324 
11.566401 	 575706 
11.575796 	 505812 
11.576258 	 499988 
11.576720 	 568324 
11.577067 	 575706 
11.586462 	 505862 
11.586925 	 499940 
11.587387 	 568263 
11.587734 	 575706 
11.597129 	 505862 
11.597591 	 499940 
11.598054 	 568263 
11.598401 	 575706 
11.607796 	 505862 
11.608258 	 499940 
11.608721 	 568263 
11.609068 	 575706 
11.618463 	 505862 
11.618925 	 499940 
11.619388 	 568263 
11.619735 	 575706 
11.629129 	 505862 
11.629591 	 499988 
11.630054 	 568324 
11.630401 	 575768 
11.639795 	 505862 
11.640258 	 499940 
11.640720 	 568263 
11.641068 	 575706 
11.650462 	 505862 
11.650925 	 499940 
11.651387 	 568263 
11.651734 	 575706 
11.661129 	 505862 
11.661592 	 499940 
11.662054 	 568263 
11.662401 	 575706 
11.671796 	 505862 
11.672258 	 499940 
11.672721 	 568263 
11.673068 	 575706 
11.682463 	 505862 
11.682925 	 499940 
11.683387 	 568324 
11.683734 	 575768 
11.693129 	 505862 
11.693591 	 499940 
11.694054 	 568324 
11.694401 	 575706 
11.703795 	 505862 
11.704258 	 499940 
11.704720 	 568263 
11.705068 	 575706 
11.714462 	 505862 
11.714925 	 499940 
11.715387 	 568263 
11.715734 	 575706 
11.725129 	 505862 
11.725592 	 499940 
11.726054 	 568263 
11.726401 	 575706 
11.735796 	 505862 
11.736259 	 499940 
11.736720 	 568324 
11.737067 	 575768 
11.746463 	 505812 
11.746924 	 499940 
11.747387 	 568324 
11.747734 	 575706 
11.757129 	 505862 
11.757591 	 499940 
11.758054 	 568263 
11.758401 	 575706 
11.767796 	 505862 
11.768258 	 499940 
11.768721 	 568263 
11.769068 	 575706 
11.778462 	 505862 
11.778925 	 499940 
11.779387 	 568263 
11.779735 	 575706 
11.789129 	 505862 
11.789592 	 499940 
11.790053 	 568324 
11.790401 	 575706 
11.799796 	 505812 
11.800258 	 499988 
11.800720 	 568324 
11.801067 	 575706 
11.810462 	 505862 
11.810925 	 499940 
11.811387 	 568263 
11.811734 	 575706 
11.821129 	 505862 
11.821591 	 499940 
11.822054 	 568263 
11.822401 	 575706 
11.831796 	 505862 
11.832258 	 499940 
11.832721 	 568263 
11.833068 	 575706 
11.842463 	 505862 
11.842925 	 499940 
11.843388 	 568263 
11.843735 	 575706 
11.853129 	 505862 
11.853591 	 499988 
11.854053 	 568324 
11.854401 	 575768 
11.863795 	 505862 
11.864258 	 499940 
11.864720 	 568263 
11.865067 	 575706 
11.874462 	 505862 
11.874925 	 499940 
11.875387 	 568263 
11.875734 	 575706 
11.885129 	 505862 
11.885592 	 499940 
11.886054 	 568263 
11.886401 	 575706 
11.895796 	 505862 
11.896258 	 499940 
11.896721 	 568263 
11.897068 	 575706 
11.906463 	 505862 
11.906925 	 499940 
11.907387 	 568324 
11.907734 	 575768 
11.917129 	 505862 
11.917591 	 499940 
11.918054 	 568324 
11.918401 	 575706 
11.927795 	 505862 
11.928258 	 499940 
11.928720 	 568263 
11.929068 	 575706 
11.938462 	 505862 
11.938925 	 499940 
11.939387 	 568263 
11.939734 	 575706 
11.949129 	 505862 
11.949592 	 499940 
11.950054 	 568263 
11.950401 	 575706 
11.959796 	 505862 
11.960258 	 499940 
11.960720 	 568324 
11.961067 	 575768 
11.970463 	 505812 
11.970924 	 499940 
11.971387 	 568324 
11.971734 	 575706 
11.981129 	 505862 
11.981591 	 499940 
11.982054 	 568263 
11.982401 	 575706 
11.991796 	 505862 
11.992258 	 499940 
11.992721 	 568263 
11.993068 	 575706 
12.002462 	 505862 
12.002925 	 499940 
12.003387 	 568263 
12.003735 	 575706 
12.013129 	 505862 
12.013592 	 499940 
12.014053 	 568324 
12.014401 	 575706 
12.023796 	 505812 
12.024258 	 499988 
12.024720 	 568324 
12.025067 	 575706 
12.034462 	 505862 
12.034925 	 499940 
12.035387 	 568263 
12.035734 	 575706 
12.045129 	 505862 
12.045591 	 499940 
12.046054 	 568263 
12.046401 	 575706 
12.055796 	 505862 
12.056258 	 499940 
12.056721 	 568263 
12.057068 	 575706 
12.066463 	 505862 
12.066925 	 499940 
12.067388 	 568263 
12.067735 	 575706 
12.077129 	 505862 
12.077591 	 499988 
12.078053 	 568324 
12.078401 	 575768 
12.087795 	 505862 
12.088258 	 499940 
12.088720 	 568263 
12.089067 	 575706 
12.098462 	 505862 
12.098925 	 499940 
12.099387 	 568263 
12.099734 	 575706 
12.109129 	 505862 
12.109591 	 499940 
12.110054 	 568263 
12.110401 	 575706 
12.119796 	 505862 
12.120258 	 499940 
12.120721 	 568263 
12.121068 	 575706 
12.130463 	 505862 
12.130925 	 499940 
12.131387 	 568324 
12.131734 	 575768 
12.141129 	 505862 
12.141591 	 499940 
12.142054 	 568324 
12.142401 	 575706 
12.151795 	 505862 
12.152258 	 499940 
12.152720 	 568263 
12.153068 	 575706 
12.162462 	 505862 
12.162925 	 499940 
12.163387 	 568263 
12.163734 	 575706 
12.173129 	 505862 
12.173592 	 499940 
12.174054 	 568263 
12.174401 	 575706 
12.183796 	 505862 
12.184258 	 499940 
12.184720 	 568324 
12.185068 	 575706 
12.194463 	 505812 
12.194924 	 499988 
12.195387 	 568324 
12.195734 	 575706 
12.205129 	 505862 
12.205591 	 499940 
12.206054 	 568263 
12.206401 	 575706 
12.215796 	 505862 
12.216258 	 499940 
12.216721 	 568263 
12.217068 	 575706 
12.226462 	 505862 
12.226925 	 499940 
12.227387 	 568263 
12.227735 	 575706 
12.237129 	 505862 
12.237592 	 499940 
12.238053 	 568324 
12.238401 	 575706 
12.247796 	 505812 
12.248258 	 499988 
12.248720 	 568324 
12.249067 	 575768 
12.258462 	 505862 
12.258924 	 499940 
12.259387 	 568263 
12.259734 	 575706 
12.269129 	 505862 
12.269591 	 499940 
12.270054 	 568263 
12.270401 	 575706 
12.279796 	 505862 
12.280258 	 499940 
12.280721 	 568263 
12.281068 	 575706 
12.290462 	 505862 
12.290925 	 499940 
12.291388 	 568263 
12.291735 	 575706 
12.301129 	 505862 
12.301591 	 499988 
12.302053 	 568324 
12.302401 	 575768 
12.311795 	 505862 
12.312258 	 499940 
12.312720 	 568324 
12.313067 	 575706 
12.322462 	 505862 
12.322925 	 499940 
12.323387 	 568263 
12.323734 	 575706 
12.333129 	 505862 
12.333591 	 499940 
12.334054 	 568263 
12.334401 	 575706 
12.343796 	 505862 
12.344258 	 499940 
12.344721 	 568263 
12.345068 	 575706 
12.354463 	 505862 
12.354925 	 499940 
12.355387 	 568324 
12.355734 	 575768 
12.365129 	 505862 
12.365591 	 499940 
12.366054 	 568324 
12.366401 	 575706 
12.375795 	 505862 
12.376258 	 499940 
12.376720 	 568263 
12.377068 	 575706 
12.386462 	 505862 
12.386925 	 499940 
12.387387 	 568263 
12.387734 	 575706 
12.397129 	 505862 
12.397592 	 499940 
12.398054 	 568263 
12.398401 	 575706 
12.407796 	 505862 
12.408258 	 499940 
12.408720 	 568324 
12.409068 	 575706 
12.418463 	 505812 
12.418924 	 499988 
12.419387 	 568324 
12.419734 	 575706 
12.429129 	 505862 
12.429591 	 499940 
12.430054 	 568263 
12.430401 	 575706 
12.439795 	 505862 
12.440258 	 499940 
12.440721 	 568263 
12.441068 	 575706 
12.450462 	 505862 
12.450925 	 499940 
12.451387 	 568263 
12.451735 	 575706 
12.461129 	 505862 
12.461592 	 499940 
12.462054 	 568263 
12.462401 	 575706 
12.471796 	 505862 
12.472258 	 499988 
12.472720 	 568324 
12.473067 	 575768 
12.482462 	 505862 
12.482924 	 499940 
12.483387 	 568263 
12.483734 	 575706 
12.493129 	 505862 
12.493591 	 499940 
12.494054 	 568263 
12.494401 	 575706 
12.503796 	 505862 
12.504258 	 499940 
12.504721 	 568263 
12.505068 	 575706 
12.514462 	 505862 
12.514925 	 499940 
12.515388 	 568263 
12.515735 	 575706 
12.525129 	 505862 
12.525591 	 499988 
12.526053 	 568324 
12.526401 	 575768 
12.535795 	 505862 
12.536258 	 499940 
12.536720 	 568324 
12.537067 	 575706 
12.546462 	 505862 
12.546925 	 499940 
12.547387 	 568263 
12.547734 	 575706 
12.557129 	 505862 
12.557591 	 499940 
12.558054 	 568263 
12.558401 	 575706 
12.567796 	 505862 
12.568258 	 499940 
12.568721 	 568263 
12.569068 	 575706 
12.578463 	 505862 
12.578925 	 499940 
12.579387 	 568324 
12.579734 	 575768 
12.589128 	 505862 
12.589591 	 499940 
12.590054 	 568324 
12.590401 	 575706 
12.599795 	 505862 
12.600258 	 499940 
12.600720 	 568263 
12.601068 	 575706 
12.610462 	 505862 
12.610925 	 499940 
12.611387 	 568263 
12.611734 	 575706 
12.621129 	 505862 
12.621592 	 499940 
12.622054 	 568263 
12.622401 	 575706 
12.631796 	 505862 
12.632258 	 499940 
12.632720 	 568324 
12.633068 	 575706 
12.642463 	 505812 
12.642924 	 499988 
12.643387 	 568324 
12.643734 	 575706 
12.653129 	 505862 
12.653591 	 499940 
12.654054 	 568263 
12.654401 	 575706 
12.663795 	 505862 
12.664258 	 499940 
12.664721 	 568263 
12.665068 	 575706 
12.674462 	 505862 
12.674925 	 499940 
12.675387 	 568263 
12.675735 	 575706 
12.685129 	 505862 
12.685592 	 499940 
12.686054 	 568263 
12.686401 	 575706 
12.695796 	 505862 
12.696258 	 499988 
12.696720 	 568324 
12.697067 	 575768 
12.706462 	 505862 
12.706924 	 499940 
12.707387 	 568263 
12.707734 	 575706 
12.717129 	 505862 
12.717591 	 499940 
12.718054 	 568263 
12.718401 	 575706 
12.727796 	 505862 
12.728258 	 499940 
12.728721 	 568263 
12.729068 	 575706 
12.738462 	 505862 
12.738925 	 499940 
12.739388 	 568263 
12.739735 	 575706 
12.749129 	 505862 
12.749592 	 499940 
12.750053 	 568324 
12.750401 	 575768 
12.759795 	 505862 
12.760258 	 499940 
12.760720 	 568324 
12.761067 	 575706 
12.770462 	 505862 
12.770925 	 499940 
12.771387 	 568263 
12.771734 	 575706 
12.781129 	 505862 
12.781591 	 499940 
12.782054 	 568263 
12.782401 	 575706 
12.791796 	 505862 
12.792258 	 499940 
12.792721 	 568263 
12.793068 	 575706 
12.802463 	 505862 
12.802925 	 499940 
12.803387 	 568324 
12.803734 	 575768 
12.813129 	 505812 
12.813591 	 499940 
12.814054 	 568324 
12.814401 	 575706 
12.823795 	 505862 
12.824258 	 499940 
12.824720 	 568263 
12.825068 	 575706 
12.834462 	 505862 
12.834925 	 499940 
12.835387 	 568263 
12.835734 	 575706 
